,job_type,cloud_provider,cluster_name,lat,lon,source_zone_id,target_zone_id,load_balance,cost_mix,gb_price,latency
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.01,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.1,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.2,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.3,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.4,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.5,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.6,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.7,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.8,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.9,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,RR,beta=0.99,0.12250000000000003,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,WRR,beta=0.01,0.12479355600165437,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,WRR,beta=0.1,0.12444023527066096,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,WRR,beta=0.2,0.12405727219051368,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,WRR,beta=0.3,0.12368405712620228,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,WRR,beta=0.4,0.1233202225633154,0.0
0,dashboard,gcp,gcp-us-west-1,43.8041,-120.5542,CLIENT,gcp-us-west-1-1,WRR,beta=0.5,0.12296541923259119,0.0
